player_id,name,position,rookie,jerseyNumber,teamCode,GP,GWG,G,S,Sh%,A,PTS,PTS/GP,+/-,PIM,PIM/GP,PPG,PPA,SHG,SHA,SG,rank,lastName,firstName,playerName,teamId,teamLogo,season,league,seasonName,seasonStartYear,seasonEndYear,scraped_at
19517,"Massé, Maxim",RW,0,7,Chi,63,8,51,257,19.8,51,102,1.62,62,40,0.63,16,13,0,0,0,1,Massé,Maxim,"Massé, Maxim",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20174,"Veilleux, Philippe",LW,0,44,VdO,64,5,43,256,16.8,53,96,1.5,-11,10,0.16,9,22,1,0,1,2,Veilleux,Philippe,"Veilleux, Philippe",15,https://assets.leaguestat.com/lhjmq/logos/15.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19113,"Verdon, Thomas",C,0,18,Rou,64,10,36,189,19,59,95,1.48,22,54,0.84,14,22,3,0,1,3,Verdon,Thomas,"Verdon, Thomas",11,https://assets.leaguestat.com/lhjmq/logos/50x50/11.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19110,"Larose, Justin",LW,0,9,NFL,64,6,32,292,11,56,88,1.38,3,46,0.72,13,27,1,3,2,4,Larose,Justin,"Larose, Justin",2,https://assets.leaguestat.com/lhjmq/logos/2_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19536,"Lacerte, Félix",RW,0,55,Sha,62,4,38,241,15.8,48,86,1.39,18,55,0.89,13,15,4,2,1,5,Lacerte,Félix,"Lacerte, Félix",13,https://assets.leaguestat.com/lhjmq/logos/13.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21909,"Leek, Nathan",LW,0,24,Cha,63,7,47,231,20.3,37,84,1.33,3,84,1.33,13,11,1,0,0,6,Leek,Nathan,"Leek, Nathan",7,https://assets.leaguestat.com/lhjmq/logos/7.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23769,"Shilov, Egor",C,1,9,Vic,63,5,32,173,18.5,50,82,1.3,-11,29,0.46,10,21,1,1,3,7,Shilov,Egor,"Shilov, Egor",17,https://assets.leaguestat.com/lhjmq/logos/17.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23895,"Bleyl, Tommy",D,1,16,Mon,63,0,13,195,6.7,68,81,1.29,58,33,0.52,4,38,0,0,0,8,Bleyl,Tommy,"Bleyl, Tommy",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19534,"Carbonneau, Justin",RW,0,8,BLB,60,8,51,304,16.8,29,80,1.33,31,64,1.07,15,10,1,0,0,9,Carbonneau,Justin,"Carbonneau, Justin",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23770,"Vlasov, Alexey",LW,1,17,Vic,64,2,44,226,19.5,36,80,1.25,-22,40,0.63,16,17,0,0,2,10,Vlasov,Alexey,"Vlasov, Alexey",17,https://assets.leaguestat.com/lhjmq/logos/17.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20166,"Nobert, Mateo",C,0,16,BLB,62,3,30,153,19.6,48,78,1.26,23,14,0.23,10,17,0,1,0,11,Nobert,Mateo,"Nobert, Mateo",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19544,"Desjardins, Vincent",C,0,42,BLB,64,4,28,199,14.1,50,78,1.22,41,21,0.33,8,16,1,2,0,12,Desjardins,Vincent,"Desjardins, Vincent",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20164,"Desnoyers, Caleb",C,0,18,Mon,45,5,22,122,18,56,78,1.73,36,36,0.8,4,26,2,2,2,13,Desnoyers,Caleb,"Desnoyers, Caleb",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19539,"Smith, Gabe",C,0,9,Mon,60,7,34,163,20.9,43,77,1.28,44,49,0.82,18,14,2,0,0,14,Smith,Gabe,"Smith, Gabe",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19527,"Desruisseaux, Thomas",C,0,17,Chi,58,5,24,124,19.4,52,76,1.31,51,36,0.62,2,15,2,2,0,15,Desruisseaux,Thomas,"Desruisseaux, Thomas",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20447,"Tournas, Niko",RW,0,86,Mon,64,4,43,274,15.7,31,74,1.16,22,44,0.69,18,14,0,0,1,16,Tournas,Niko,"Tournas, Niko",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20188,"Quinn, Nathan",C,0,29,Que,58,4,34,188,18.1,39,73,1.26,19,13,0.22,10,15,0,0,1,17,Quinn,Nathan,"Quinn, Nathan",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23745,"Kulebiakin, Oleg",LW,1,10,Hal,64,6,29,173,16.8,44,73,1.14,-9,30,0.47,4,22,0,0,1,18,Kulebiakin,Oleg,"Kulebiakin, Oleg",5,https://assets.leaguestat.com/lhjmq/logos/5_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23750,"Danicek, Marek",RW,0,41,NFL,64,6,33,212,15.6,39,72,1.13,9,22,0.34,11,23,0,0,0,19,Danicek,Marek,"Danicek, Marek",2,https://assets.leaguestat.com/lhjmq/logos/2_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20168,"Huang, Alex",D,0,12,Chi,62,2,11,131,8.4,59,70,1.13,58,14,0.23,3,29,0,0,0,20,Huang,Alex,"Huang, Alex",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19105,"Vermette, Emmanuel",LW,0,28,Chi,64,8,27,144,18.8,42,69,1.08,53,24,0.38,6,5,1,0,0,21,Vermette,Emmanuel,"Vermette, Emmanuel",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19079,"Coursol, Maxime",RW,0,13,VdO,51,4,25,198,12.6,44,69,1.35,-4,34,0.67,12,13,0,0,0,22,Coursol,Maxime,"Coursol, Maxime",15,https://assets.leaguestat.com/lhjmq/logos/15.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20414,"Mutryn, Teddy",C,1,14,Mon,54,7,31,169,18.3,37,68,1.26,25,62,1.15,11,16,1,2,0,23,Mutryn,Teddy,"Mutryn, Teddy",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19583,"Campbell, Ross",RW,0,15,Cha,51,4,28,140,20,39,67,1.31,10,67,1.31,8,18,0,1,0,24,Campbell,Ross,"Campbell, Ross",7,https://assets.leaguestat.com/lhjmq/logos/7.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20185,"Groulx, Olivier",C,0,86,SNB,64,0,20,166,12,46,66,1.03,0,24,0.38,8,12,4,3,0,25,Groulx,Olivier,"Groulx, Olivier",8,https://assets.leaguestat.com/lhjmq/logos/50x50/8_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19589,"Beauchemin, Samuel",C,0,11,Rou,64,1,16,166,9.6,50,66,1.03,11,2,0.03,7,24,0,0,1,26,Beauchemin,Samuel,"Beauchemin, Samuel",11,https://assets.leaguestat.com/lhjmq/logos/50x50/11.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20169,"Carrier, Shawn",LW,0,55,Hal,61,7,37,262,14.1,28,65,1.07,-22,75,1.23,14,9,2,0,2,27,Carrier,Shawn,"Carrier, Shawn",5,https://assets.leaguestat.com/lhjmq/logos/5_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20165,"Guité, Émile",LW,0,86,Chi,59,3,32,164,19.5,33,65,1.1,39,20,0.34,9,8,0,0,1,28,Guité,Émile,"Guité, Émile",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
22061,"Allecia, Jesse",LW,0,93,Dru,64,8,23,185,12.4,42,65,1.02,7,22,0.34,5,15,0,0,1,29,Allecia,Jesse,"Allecia, Jesse",14,https://assets.leaguestat.com/lhjmq/logos/50x50/14.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19531,"Brisson, Nathan",C,0,72,VdO,50,2,20,119,16.8,44,64,1.28,7,73,1.46,8,14,0,1,0,30,Brisson,Nathan,"Brisson, Nathan",15,https://assets.leaguestat.com/lhjmq/logos/15.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20167,"Lecompte, Nathan",C,0,42,Chi,61,6,27,172,15.7,36,63,1.03,21,20,0.33,9,16,0,1,0,31,Lecompte,Nathan,"Lecompte, Nathan",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19090,"Mercier, Alex",RW,0,10,Mon,63,2,27,137,19.7,36,63,1,35,40,0.63,3,9,0,0,0,32,Mercier,Alex,"Mercier, Alex",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19752,"Sharkey, Dawson",RW,0,81,NFL,60,5,33,253,13,29,62,1.03,22,128,2.13,11,10,7,1,0,33,Sharkey,Dawson,"Sharkey, Dawson",2,https://assets.leaguestat.com/lhjmq/logos/2_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21279,"Dagenais, Maddox",C,0,26,Que,62,4,30,273,11,32,62,1,0,31,0.5,10,15,0,0,0,34,Dagenais,Maddox,"Dagenais, Maddox",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23749,"Voronin, Kuzma",LW,0,27,Mon,58,3,25,173,14.5,35,60,1.03,35,71,1.22,6,7,0,0,0,35,Voronin,Kuzma,"Voronin, Kuzma",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23329,"Joseph, Alexis",C,1,19,SNB,54,1,24,160,15,36,60,1.11,-16,38,0.7,4,14,4,1,0,36,Joseph,Alexis,"Joseph, Alexis",8,https://assets.leaguestat.com/lhjmq/logos/50x50/8_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
22095,"Lefebvre, Liam",RW,1,39,Chi,59,6,32,172,18.6,27,59,1,1,86,1.46,8,10,1,0,0,37,Lefebvre,Liam,"Lefebvre, Liam",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21281,"Lygitsakos, Chad",LW,0,72,Sha,63,4,21,123,17.1,38,59,0.94,31,40,0.63,2,11,2,0,2,38,Lygitsakos,Chad,"Lygitsakos, Chad",13,https://assets.leaguestat.com/lhjmq/logos/13.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20176,"Tremblay, Louis-Alex",D,0,77,She,64,2,14,168,8.3,45,59,0.92,-7,38,0.59,4,23,0,0,0,39,Tremblay,Louis-Alex,"Tremblay, Louis-Alex",60,https://assets.leaguestat.com/lhjmq/logos/50x50/60.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19686,"Lachance, Mavrick",C,0,93,Chi,61,2,23,176,13.1,34,57,0.93,22,39,0.64,8,12,2,1,1,40,Lachance,Mavrick,"Lachance, Mavrick",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19523,"Kennedy, Quinn",C,0,88,Hal,61,4,31,167,18.6,25,56,0.92,-28,50,0.82,12,8,0,0,1,41,Kennedy,Quinn,"Kennedy, Quinn",5,https://assets.leaguestat.com/lhjmq/logos/5_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19178,"Gendron, Lewis",C,0,94,Cap,62,1,15,164,9.1,41,56,0.9,8,22,0.35,5,13,0,1,0,42,Gendron,Lewis,"Gendron, Lewis",3,https://assets.leaguestat.com/lhjmq/logos/3.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19578,"Laberge, Noah",D,0,8,NFL,62,2,7,144,4.9,49,56,0.9,17,41,0.66,2,28,0,0,0,43,Laberge,Noah,"Laberge, Noah",2,https://assets.leaguestat.com/lhjmq/logos/2_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21613,"Steiner, Lars",RW,0,15,Rou,44,7,30,216,13.9,25,55,1.25,22,44,1,6,8,0,0,0,44,Steiner,Lars,"Steiner, Lars",11,https://assets.leaguestat.com/lhjmq/logos/50x50/11.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19571,"Poulin, Renaud",C,0,16,Dru,64,2,26,194,13.4,29,55,0.86,14,59,0.92,5,9,1,1,0,45,Poulin,Renaud,"Poulin, Renaud",14,https://assets.leaguestat.com/lhjmq/logos/50x50/14.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19546,"Kearsey, Marcus",D,0,7,Cha,62,3,15,179,8.4,40,55,0.89,-7,20,0.32,5,24,0,0,3,46,Kearsey,Marcus,"Kearsey, Marcus",7,https://assets.leaguestat.com/lhjmq/logos/7.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19076,"Tourigny, Jordan",D,0,49,Chi,57,1,13,127,10.2,42,55,0.96,37,56,0.98,1,14,1,1,0,47,Tourigny,Jordan,"Tourigny, Jordan",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20413,"Donovan, Alexander",RW,1,9,SNB,63,4,25,158,15.8,28,53,0.84,3,28,0.44,8,11,0,0,0,48,Donovan,Alexander,"Donovan, Alexander",8,https://assets.leaguestat.com/lhjmq/logos/50x50/8_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23762,"Schneider, Elias",LW,1,81,Sha,52,1,23,110,20.9,30,53,1.02,17,18,0.35,3,10,0,0,0,49,Schneider,Elias,"Schneider, Elias",13,https://assets.leaguestat.com/lhjmq/logos/13.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20529,"Klima, Jiri",RW,0,97,Sha,50,4,28,164,17.1,24,52,1.04,19,14,0.28,8,4,0,0,1,50,Klima,Jiri,"Klima, Jiri",13,https://assets.leaguestat.com/lhjmq/logos/13.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19107,"Elie, Vince",C,0,86,Sha,51,5,24,130,18.5,28,52,1.02,10,30,0.59,5,12,1,1,1,51,Elie,Vince,"Elie, Vince",13,https://assets.leaguestat.com/lhjmq/logos/13.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21291,"Rousseau, Thomas",C,0,91,She,60,1,22,162,13.6,30,52,0.87,5,58,0.97,7,11,0,0,2,52,Rousseau,Thomas,"Rousseau, Thomas",60,https://assets.leaguestat.com/lhjmq/logos/50x50/60.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20179,"Chandler, Cole",C,0,88,Sha,62,2,20,129,15.5,32,52,0.84,15,50,0.81,4,2,0,1,0,53,Chandler,Cole,"Chandler, Cole",13,https://assets.leaguestat.com/lhjmq/logos/13.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19592,"Butler, Matthew",C,0,13,Cha,60,0,13,103,12.6,38,51,0.85,-12,6,0.1,4,16,0,0,2,54,Butler,Matthew,"Butler, Matthew",7,https://assets.leaguestat.com/lhjmq/logos/7.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20184,"Bélanger, Louis-François",C,0,18,NFL,57,4,25,138,18.1,25,50,0.88,2,26,0.46,14,14,1,1,1,55,Bélanger,Louis-François,"Bélanger, Louis-François",2,https://assets.leaguestat.com/lhjmq/logos/2_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19591,"Gosselin, Matt",C,0,11,BLB,63,4,23,127,18.1,27,50,0.79,16,32,0.51,3,10,2,0,0,56,Gosselin,Matt,"Gosselin, Matt",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21308,"Bourque, Louis-Félix",C,1,91,Dru,54,7,24,153,15.7,25,49,0.91,16,16,0.3,4,6,0,0,0,57,Bourque,Louis-Félix,"Bourque, Louis-Félix",14,https://assets.leaguestat.com/lhjmq/logos/50x50/14.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23740,"Schäfer, Maxim",LW,1,10,Chi,53,2,21,106,19.8,28,49,0.92,17,28,0.53,7,12,0,0,0,58,Schäfer,Maxim,"Schäfer, Maxim",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19514,"Ogonowski, Eliot",LW,0,12,Rou,64,1,18,189,9.5,31,49,0.77,4,24,0.38,5,13,0,0,0,59,Ogonowski,Eliot,"Ogonowski, Eliot",11,https://assets.leaguestat.com/lhjmq/logos/50x50/11.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19547,"Michaud, Alexis",RW,0,95,NFL,63,1,17,114,14.9,32,49,0.78,-5,24,0.38,5,9,0,0,1,60,Michaud,Alexis,"Michaud, Alexis",2,https://assets.leaguestat.com/lhjmq/logos/2_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19558,"Lafond, Maxime",LW,0,55,Dru,63,4,13,123,10.6,36,49,0.78,25,32,0.51,2,3,0,0,0,61,Lafond,Maxime,"Lafond, Maxime",14,https://assets.leaguestat.com/lhjmq/logos/50x50/14.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23949,"Uens, Cal",D,0,88,Que,63,0,13,117,11.1,36,49,0.78,11,54,0.86,3,16,1,1,0,62,Uens,Cal,"Uens, Cal",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19142,"Lavigne, Maël",LW,0,39,BLB,60,3,22,121,18.2,26,48,0.8,29,68,1.13,6,3,2,2,0,63,Lavigne,Maël,"Lavigne, Maël",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19594,"Lévesque, Lou",LW,0,67,Dru,59,0,16,191,8.4,32,48,0.81,-2,16,0.27,1,12,0,1,1,64,Lévesque,Lou,"Lévesque, Lou",14,https://assets.leaguestat.com/lhjmq/logos/50x50/14.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23764,"Kolmakov, Ilya",LW,1,19,She,62,0,13,82,15.9,35,48,0.77,-6,24,0.39,3,11,0,0,2,65,Kolmakov,Ilya,"Kolmakov, Ilya",60,https://assets.leaguestat.com/lhjmq/logos/50x50/60.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19543,"Peitzsche, Reece",LW,0,21,Cap,64,4,26,181,14.4,21,47,0.73,9,16,0.25,3,8,2,0,5,66,Peitzsche,Reece,"Peitzsche, Reece",3,https://assets.leaguestat.com/lhjmq/logos/3.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21282,"Litalien, Romain",C,0,27,Cap,52,3,17,117,14.5,30,47,0.9,7,33,0.63,5,8,0,0,3,67,Litalien,Romain,"Litalien, Romain",3,https://assets.leaguestat.com/lhjmq/logos/3.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19515,"Lavoie, Tomas",D,0,3,Chi,56,2,10,158,6.3,37,47,0.84,34,34,0.61,4,10,1,1,0,68,Lavoie,Tomas,"Lavoie, Tomas",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19694,"Fullerton, Angelo",LW,0,81,SNB,61,1,27,140,19.3,19,46,0.75,-4,68,1.11,5,3,2,2,0,69,Fullerton,Angelo,"Fullerton, Angelo",8,https://assets.leaguestat.com/lhjmq/logos/50x50/8_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19520,"Zonnon, Bill",C,0,9,BLB,35,3,14,71,19.7,32,46,1.31,24,6,0.17,3,15,1,1,1,70,Zonnon,Bill,"Zonnon, Bill",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21286,"Rozzi, Dylan",LW,0,8,SNB,64,5,20,135,14.8,25,45,0.7,-20,10,0.16,5,13,0,1,0,71,Rozzi,Dylan,"Rozzi, Dylan",8,https://assets.leaguestat.com/lhjmq/logos/50x50/8_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21374,"Dumont, Dylan",RW,1,94,Dru,62,3,28,159,17.6,16,44,0.71,7,8,0.13,4,2,0,0,0,72,Dumont,Dylan,"Dumont, Dylan",14,https://assets.leaguestat.com/lhjmq/logos/50x50/14.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23752,"Ovcharov, Nikita",LW,1,25,Que,64,2,17,164,10.4,27,44,0.69,7,47,0.73,6,10,0,0,0,73,Ovcharov,Nikita,"Ovcharov, Nikita",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23369,"Baldwin, Everett",D,1,2,SNB,62,3,15,176,8.5,29,44,0.71,-28,46,0.74,2,16,0,0,0,74,Baldwin,Everett,"Baldwin, Everett",8,https://assets.leaguestat.com/lhjmq/logos/50x50/8_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19555,"Dépatie, Evan",D,0,44,Mon,62,4,14,137,10.2,30,44,0.71,16,53,0.85,5,13,0,0,1,75,Dépatie,Evan,"Dépatie, Evan",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20534,"Golicic, Jan",D,0,21,BLB,57,0,5,107,4.7,39,44,0.77,-1,38,0.67,2,19,0,1,0,76,Golicic,Jan,"Golicic, Jan",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19542,"Dubé, Mathys",C,0,24,Rim,64,3,22,144,15.3,21,43,0.67,-39,40,0.63,4,3,1,2,0,77,Dubé,Mathys,"Dubé, Mathys",18,https://assets.leaguestat.com/lhjmq/logos/18_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
22466,"Binkley, Simon",LW,0,12,Mon,60,5,18,109,16.5,25,43,0.72,18,38,0.63,3,6,1,0,1,78,Binkley,Simon,"Binkley, Simon",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20231,"St-Laurent, Antoine",D,0,5,Rou,57,2,10,119,8.4,33,43,0.75,9,17,0.3,7,17,0,1,0,79,St-Laurent,Antoine,"St-Laurent, Antoine",11,https://assets.leaguestat.com/lhjmq/logos/50x50/11.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19074,"Bourque, Alexis",RW,0,19,Vic,57,1,21,156,13.5,21,42,0.74,-9,24,0.42,12,4,1,0,1,80,Bourque,Alexis,"Bourque, Alexis",17,https://assets.leaguestat.com/lhjmq/logos/17.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19127,"Lounsbury, Preston",LW,0,20,Mon,64,2,20,83,24.1,22,42,0.66,14,12,0.19,2,1,4,2,0,81,Lounsbury,Preston,"Lounsbury, Preston",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21285,"Lottin, Enzo",RW,0,34,Vic,49,3,17,116,14.7,25,42,0.86,-24,26,0.53,5,10,0,0,1,82,Lottin,Enzo,"Lottin, Enzo",17,https://assets.leaguestat.com/lhjmq/logos/17.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21284,"Plouffe, Jayden",LW,0,37,She,60,3,17,159,10.7,25,42,0.7,-2,33,0.55,6,6,1,0,0,83,Plouffe,Jayden,"Plouffe, Jayden",60,https://assets.leaguestat.com/lhjmq/logos/50x50/60.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19259,"Paquet, Thomas",C,0,7,Vic,58,0,15,150,10,27,42,0.72,-23,38,0.66,3,5,2,2,0,84,Paquet,Thomas,"Paquet, Thomas",17,https://assets.leaguestat.com/lhjmq/logos/17.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23738,"Ryabkin, Ivan",C,1,18,Cha,20,4,13,70,18.6,29,42,2.1,13,44,2.2,4,10,0,0,1,85,Ryabkin,Ivan,"Ryabkin, Ivan",7,https://assets.leaguestat.com/lhjmq/logos/7.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
